Sort Code,Site ID,Sample replicate,Lab Code,DPN,qPCR Run,Well,Amplifiable DNA,Score,Frequency,qPCR Run,Well,ONKI,Adjusted Ct  (N/A=50),Transformed Ct (50.001-Ct),Score,Frequency,Mean Transformed Ct,Transformed Ct StDev,Spacer,Assay Plate Run Controls,,,,,,,,,,,,,,,,,,
111,"32 Fish, Tank 21",1,32.21.1,,,,,,,072518JMR2F,E01,30.97,30.97,19.03,1,,,,31,,,,,,,,,,,,,,,,,,,
111,"32 Fish, Tank 21",1,32.21.1,,,,,,,072518JMR2F,F01,31.04,31.04,18.96,1,,,,31,,,,,,,,,,,,,,,,,,,
111,"32 Fish, Tank 21",1,32.21.1,,,,,,,072518JMR2F,G01,31.44,31.44,18.56,1,,,,31,,,,,,,,,,,,,,,,,,,
111,"32 Fish, Tank 21",1,32.21.1,,,,,,,072518JMR2F,H01,31.3,31.3,18.70,1,,,,31,,,,,,,,,,,,,,,,,,,
112,"32 Fish, Tank 21",2,32.21.2,106,072418JMR3G,A06,16.28,1, 4/4,072518JMR4G,A06,31.4,31.4,18.60,1,8/8,18.58,0.30,106,,,,,,,,,,,,,,,,,,,
112,"32 Fish, Tank 21",2,32.21.2,,072418JMR3G,B06,16.31,1,,072518JMR4G,B06,31.51,31.51,18.49,1,,,,106,,,,,,,,,,,,,,,,,,,
112,"32 Fish, Tank 21",2,32.21.2,,072418JMR3G,C06,16.14,1,,072518JMR4G,C06,30.96,30.96,19.04,1,,,,106,,,,,,,,,,,,,,,,,,,
112,"32 Fish, Tank 21",2,32.21.2,,072418JMR3G,D06,16.18,1,,072518JMR4G,D06,31.1,31.1,18.90,1,,,,106,,,,,,,,,,,,,,,,,,,
112,"32 Fish, Tank 21",2,32.21.2,,,,,,,072518JMR4G,E06,31.63,31.63,18.37,1,,,,106,,,,,,,,,,,,,,,,,,,
112,"32 Fish, Tank 21",2,32.21.2,,,,,,,072518JMR4G,F06,31.39,31.39,18.61,1,,,,106,,,,,,,,,,,,,,,,,,,
112,"32 Fish, Tank 21",2,32.21.2,,,,,,,072518JMR4G,G06,31.35,31.35,18.65,1,,,,106,,,,,,,,,,,,,,,,,,,
112,"32 Fish, Tank 21",2,32.21.2,,,,,,,072518JMR4G,H06,32.02,32.02,17.98,1,,,,106,,,,,,,,,,,,,,,,,,,
113,"32 Fish, Tank 21",3,32.21.3,52,072418JMR2F,E02,16.72,1, 4/4,072518JMR2H,A02,31.73,31.73,18.27,1,8/8,18.34,0.33,52,,,,,,,,,,,,,,,,,,,
113,"32 Fish, Tank 21",3,32.21.3,,072418JMR2F,F02,16.86,1,,072518JMR2H,B02,31.96,31.96,18.04,1,,,,52,,,,,,,,,,,,,,,,,,,
113,"32 Fish, Tank 21",3,32.21.3,,072418JMR2F,G02,17.13,1,,072518JMR2H,C02,31.65,31.65,18.35,1,,,,52,,,,,,,,,,,,,,,,,,,
113,"32 Fish, Tank 21",3,32.21.3,,072418JMR2F,H02,17.16,1,,072518JMR2H,D02,32.12,32.12,17.88,1,,,,52,,,,,,,,,,,,,,,,,,,
113,"32 Fish, Tank 21",3,32.21.3,,,,,,,072518JMR2H,E02,31.18,31.18,18.82,1,,,,52,,,,,,,,,,,,,,,,,,,
113,"32 Fish, Tank 21",3,32.21.3,,,,,,,072518JMR2H,F02,31.26,31.26,18.74,1,,,,52,,,,,,,,,,,,,,,,,,,
113,"32 Fish, Tank 21",3,32.21.3,,,,,,,072518JMR2H,G02,31.41,31.41,18.59,1,,,,52,,,,,,,,,,,,,,,,,,,
113,"32 Fish, Tank 21",3,32.21.3,,,,,,,072518JMR2H,H02,32,32,18.00,1,,,,52,,,,,,,,,,,,,,,,,,,
114,"32 Fish, Tank 21",4,32.21.4,61,072418JMR2G,A01,17.02,1, 4/4,072518JMR3F,A01,31.69,31.69,18.31,1,8/8,18.41,0.27,61,,,,,,,,,,,,,,,,,,,
114,"32 Fish, Tank 21",4,32.21.4,,072418JMR2G,B01,16.91,1,,072518JMR3F,B01,31.54,31.54,18.46,1,,,,61,,,,,,,,,,,,,,,,,,,
114,"32 Fish, Tank 21",4,32.21.4,,072418JMR2G,C01,16.65,1,,072518JMR3F,C01,31.25,31.25,18.75,1,,,,61,,,,,,,,,,,,,,,,,,,
114,"32 Fish, Tank 21",4,32.21.4,,072418JMR2G,D01,17.1,1,,072518JMR3F,D01,31.52,31.52,18.48,1,,,,61,,,,,,,,,,,,,,,,,,,
114,"32 Fish, Tank 21",4,32.21.4,,,,,,,072518JMR3F,E01,31.12,31.12,18.88,1,,,,61,,,,,,,,,,,,,,,,,,,
114,"32 Fish, Tank 21",4,32.21.4,,,,,,,072518JMR3F,F01,31.77,31.77,18.23,1,,,,61,,,,,,,,,,,,,,,,,,,
114,"32 Fish, Tank 21",4,32.21.4,,,,,,,072518JMR3F,G01,31.96,31.96,18.04,1,,,,61,,,,,,,,,,,,,,,,,,,
114,"32 Fish, Tank 21",4,32.21.4,,,,,,,072518JMR3F,H01,31.85,31.85,18.15,1,,,,61,,,,,,,,,,,,,,,,,,,
115,"32 Fish, Tank 21",5,32.21.5,126,072418JMR4F,A06,16.9,1, 4/4,072618JMR1F,A06,30.28,30.28,19.72,1,8/8,19.52,0.31,126,,,,,,,,,,,,,,,,,,,
115,"32 Fish, Tank 21",5,32.21.5,,072418JMR4F,B06,17.05,1,,072618JMR1F,B06,30.51,30.51,19.49,1,,,,126,,,,,,,,,,,,,,,,,,,
115,"32 Fish, Tank 21",5,32.21.5,,072418JMR4F,C06,16.68,1,,072618JMR1F,C06,30.1,30.1,19.90,1,,,,126,,,,,,,,,,,,,,,,,,,
115,"32 Fish, Tank 21",5,32.21.5,,072418JMR4F,D06,17,1,,072618JMR1F,D06,30.16,30.16,19.84,1,,,,126,,,,,,,,,,,,,,,,,,,
115,"32 Fish, Tank 21",5,32.21.5,,,,,,,072618JMR1F,E06,30.44,30.44,19.56,1,,,,126,,,,,,,,,,,,,,,,,,,
115,"32 Fish, Tank 21",5,32.21.5,,,,,,,072618JMR1F,F06,30.39,30.39,19.61,1,,,,126,,,,,,,,,,,,,,,,,,,
115,"32 Fish, Tank 21",5,32.21.5,,,,,,,072618JMR1F,G06,30.88,30.88,19.12,1,,,,126,,,,,,,,,,,,,,,,,,,
115,"32 Fish, Tank 21",5,32.21.5,,,,,,,072618JMR1F,H06,31.06,31.06,18.94,1,,,,126,,,,,,,,,,,,,,,,,,,
116,"32 Fish, Tank 24",1,32.24.1,99,072418JMR3F,E09,16.14,1, 4/4,072518JMR4F,A09,30.1,30.1,19.90,1,8/8,19.75,0.17,99,,,,,,,,,,,,,,,,,,,
116,"32 Fish, Tank 24",1,32.24.1,,072418JMR3F,F09,16.37,1,,072518JMR4F,B09,30.24,30.24,19.76,1,,,,99,,,,,,,,,,,,,,,,,,,
116,"32 Fish, Tank 24",1,32.24.1,,072418JMR3F,G09,16.41,1,,072518JMR4F,C09,30.09,30.09,19.91,1,,,,99,,,,,,,,,,,,,,,,,,,
116,"32 Fish, Tank 24",1,32.24.1,,072418JMR3F,H09,16.6,1,,072518JMR4F,D09,30.19,30.19,19.81,1,,,,99,,,,,,,,,,,,,,,,,,,
116,"32 Fish, Tank 24",1,32.24.1,,,,,,,072518JMR4F,E09,30.29,30.29,19.71,1,,,,99,,,,,,,,,,,,,,,,,,,
116,"32 Fish, Tank 24",1,32.24.1,,,,,,,072518JMR4F,F09,30.08,30.08,19.92,1,,,,99,,,,,,,,,,,,,,,,,,,
116,"32 Fish, Tank 24",1,32.24.1,,,,,,,072518JMR4F,G09,30.35,30.35,19.65,1,,,,99,,,,,,,,,,,,,,,,,,,
116,"32 Fish, Tank 24",1,32.24.1,,,,,,,072518JMR4F,H09,30.63,30.63,19.37,1,,,,99,,,,,,,,,,,,,,,,,,,
117,"32 Fish, Tank 24",2,32.24.2,11,072418JMR1F,E01,16.23,1, 4/4,072518JMR1G,A01,30.52,30.52,19.48,1,8/8,19.33,0.19,11,,,,,,,,,,,,,,,,,,,
117,"32 Fish, Tank 24",2,32.24.2,,072418JMR1F,F01,16.3,1,,072518JMR1G,B01,30.53,30.53,19.47,1,,,,11,,,,,,,,,,,,,,,,,,,
117,"32 Fish, Tank 24",2,32.24.2,,072418JMR1F,G01,16.34,1,,072518JMR1G,C01,30.71,30.71,19.29,1,,,,11,,,,,,,,,,,,,,,,,,,
117,"32 Fish, Tank 24",2,32.24.2,,072418JMR1F,H01,16.52,1,,072518JMR1G,D01,30.73,30.73,19.27,1,,,,11,,,,,,,,,,,,,,,,,,,
117,"32 Fish, Tank 24",2,32.24.2,,,,,,,072518JMR1G,E01,30.44,30.44,19.56,1,,,,11,,,,,,,,,,,,,,,,,,,
117,"32 Fish, Tank 24",2,32.24.2,,,,,,,072518JMR1G,F01,30.59,30.59,19.41,1,,,,11,,,,,,,,,,,,,,,,,,,
117,"32 Fish, Tank 24",2,32.24.2,,,,,,,072518JMR1G,G01,31.05,31.05,18.95,1,,,,11,,,,,,,,,,,,,,,,,,,
117,"32 Fish, Tank 24",2,32.24.2,,,,,,,072518JMR1G,H01,30.83,30.83,19.17,1,,,,11,,,,,,,,,,,,,,,,,,,
118,"32 Fish, Tank 24",3,32.24.3,49,072418JMR2F,A09,17.03,1, 4/4,072518JMR2G,A09,30.54,30.54,19.46,1,8/8,19.42,0.48,49,,,,,,,,,,,,,,,,,,,
118,"32 Fish, Tank 24",3,32.24.3,,072418JMR2F,B09,16.48,1,,072518JMR2G,B09,30.31,30.31,19.69,1,,,,49,,,,,,,,,,,,,,,,,,,
118,"32 Fish, Tank 24",3,32.24.3,,072418JMR2F,C09,16.78,1,,072518JMR2G,C09,30.27,30.27,19.73,1,,,,49,,,,,,,,,,,,,,,,,,,
118,"32 Fish, Tank 24",3,32.24.3,,072418JMR2F,D09,16.57,1,,072518JMR2G,D09,30.06,30.06,19.94,1,,,,49,,,,,,,,,,,,,,,,,,,
118,"32 Fish, Tank 24",3,32.24.3,,,,,,,072518JMR2G,E09,30.06,30.06,19.94,1,,,,49,,,,,,,,,,,,,,,,,,,
118,"32 Fish, Tank 24",3,32.24.3,,,,,,,072518JMR2G,F09,30.85,30.85,19.15,1,,,,49,,,,,,,,,,,,,,,,,,,
118,"32 Fish, Tank 24",3,32.24.3,,,,,,,072518JMR2G,G09,30.97,30.97,19.03,1,,,,49,,,,,,,,,,,,,,,,,,,
118,"32 Fish, Tank 24",3,32.24.3,,,,,,,072518JMR2G,H09,31.55,31.55,18.45,1,,,,49,,,,,,,,,,,,,,,,,,,
119,"32 Fish, Tank 24",4,32.24.4,117,072418JMR3G,E07,16.03,1, 4/4,072518JMR4H,A07,30.19,30.19,19.81,1,8/8,20.62,0.38,117,,,,,,,,,,,,,,,,,,,
119,"32 Fish, Tank 24",4,32.24.4,,072418JMR3G,F07,16.18,1,,072518JMR4H,B07,29.77,29.77,20.23,1,,,,117,,,,,,,,,,,,,,,,,,,
119,"32 Fish, Tank 24",4,32.24.4,,072418JMR3G,G07,16.54,1,,072518JMR4H,C07,29.46,29.46,20.54,1,,,,117,,,,,,,,,,,,,,,,,,,
119,"32 Fish, Tank 24",4,32.24.4,,072418JMR3G,H07,16.5,1,,072518JMR4H,D07,29.25,29.25,20.75,1,,,,117,,,,,,,,,,,,,,,,,,,
119,"32 Fish, Tank 24",4,32.24.4,,,,,,,072518JMR4H,E07,28.99,28.99,21.01,1,,,,117,,,,,,,,,,,,,,,,,,,
119,"32 Fish, Tank 24",4,32.24.4,,,,,,,072518JMR4H,F07,29.23,29.23,20.77,1,,,,117,,,,,,,,,,,,,,,,,,,
119,"32 Fish, Tank 24",4,32.24.4,,,,,,,072518JMR4H,G07,29.05,29.05,20.95,1,,,,117,,,,,,,,,,,,,,,,,,,
119,"32 Fish, Tank 24",4,32.24.4,,,,,,,072518JMR4H,H07,29.12,29.12,20.88,1,,,,117,,,,,,,,,,,,,,,,,,,
120,"32 Fish, Tank 24",5,32.24.5,1,072418JMR1F,A01,16.13,1, 4/4,072518JMR1F,A01,30.33,30.33,19.67,1,8/8,19.69,0.15,1,,,,,,,,,,,,,,,,,,,
120,"32 Fish, Tank 24",5,32.24.5,,072418JMR1F,B01,16.15,1,,072518JMR1F,B01,30.22,30.22,19.78,1,,,,1,,,,,,,,,,,,,,,,,,,
120,"32 Fish, Tank 24",5,32.24.5,,072418JMR1F,C01,15.96,1,,072518JMR1F,C01,30.11,30.11,19.89,1,,,,1,,,,,,,,,,,,,,,,,,,
120,"32 Fish, Tank 24",5,32.24.5,,072418JMR1F,D01,16.31,1,,072518JMR1F,D01,30.39,30.39,19.61,1,,,,1,,,,,,,,,,,,,,,,,,,
120,"32 Fish, Tank 24",5,32.24.5,,,,,,,072518JMR1F,E01,30.12,30.12,19.88,1,,,,1,,,,,,,,,,,,,,,,,,,
120,"32 Fish, Tank 24",5,32.24.5,,,,,,,072518JMR1F,F01,30.58,30.58,19.42,1,,,,1,,,,,,,,,,,,,,,,,,,
120,"32 Fish, Tank 24",5,32.24.5,,,,,,,072518JMR1F,G01,30.39,30.39,19.61,1,,,,1,,,,,,,,,,,,,,,,,,,
120,"32 Fish, Tank 24",5,32.24.5,,,,,,,072518JMR1F,H01,30.33,30.33,19.67,1,,,,1,,,,,,,,,,,,,,,,,,,
121,"65 Fish, Tank 19",1,65.19.1,67,072418JMR2G,A07,16.73,1, 4/4,072518JMR3F,A07,29,29,21.00,1,8/8,21.11,0.29,67,,,,,,,,,,,,,,,,,,,
121,"65 Fish, Tank 19",1,65.19.1,,072418JMR2G,B07,16.7,1,,072518JMR3F,B07,28.49,28.49,21.51,1,,,,67,,,,,,,,,,,,,,,,,,,
121,"65 Fish, Tank 19",1,65.19.1,,072418JMR2G,C07,16.63,1,,072518JMR3F,C07,28.7,28.7,21.30,1,,,,67,,,,,,,,,,,,,,,,,,,
121,"65 Fish, Tank 19",1,65.19.1,,072418JMR2G,D07,16.93,1,,072518JMR3F,D07,28.81,28.81,21.19,1,,,,67,,,,,,,,,,,,,,,,,,,
121,"65 Fish, Tank 19",1,65.19.1,,,,,,,072518JMR3F,E07,28.59,28.59,21.41,1,,,,67,,,,,,,,,,,,,,,,,,,
121,"65 Fish, Tank 19",1,65.19.1,,,,,,,072518JMR3F,F07,28.93,28.93,21.07,1,,,,67,,,,,,,,,,,,,,,,,,,
121,"65 Fish, Tank 19",1,65.19.1,,,,,,,072518JMR3F,G07,29.21,29.21,20.79,1,,,,67,,,,,,,,,,,,,,,,,,,
121,"65 Fish, Tank 19",1,65.19.1,,,,,,,072518JMR3F,H07,29.41,29.41,20.59,1,,,,67,,,,,,,,,,,,,,,,,,,
122,"65 Fish, Tank 19",2,65.19.2,6,072418JMR1F,A06,16.43,1, 4/4,072518JMR1F,A06,29.44,29.44,20.56,1,8/8,20.62,0.31,6,,,,,,,,,,,,,,,,,,,
122,"65 Fish, Tank 19",2,65.19.2,,072418JMR1F,B06,16.56,1,,072518JMR1F,B06,29.06,29.06,20.94,1,,,,6,,,,,,,,,,,,,,,,,,,
122,"65 Fish, Tank 19",2,65.19.2,,072418JMR1F,C06,16.3,1,,072518JMR1F,C06,29.22,29.22,20.78,1,,,,6,,,,,,,,,,,,,,,,,,,
122,"65 Fish, Tank 19",2,65.19.2,,072418JMR1F,D06,16.28,1,,072518JMR1F,D06,29.02,29.02,20.98,1,,,,6,,,,,,,,,,,,,,,,,,,
122,"65 Fish, Tank 19",2,65.19.2,,,,,,,072518JMR1F,E06,29.22,29.22,20.78,1,,,,6,,,,,,,,,,,,,,,,,,,
122,"65 Fish, Tank 19",2,65.19.2,,,,,,,072518JMR1F,F06,29.41,29.41,20.59,1,,,,6,,,,,,,,,,,,,,,,,,,
122,"65 Fish, Tank 19",2,65.19.2,,,,,,,072518JMR1F,G06,30.01,30.01,19.99,1,,,,6,,,,,,,,,,,,,,,,,,,
122,"65 Fish, Tank 19",2,65.19.2,,,,,,,072518JMR1F,H06,29.7,29.7,20.30,1,,,,6,,,,,,,,,,,,,,,,,,,
123,"65 Fish, Tank 19",3,65.19.3,59,072418JMR2F,E09,16.19,1, 4/4,072518JMR2H,A09,28.35,28.35,21.65,1,8/8,21.87,0.17,59,,,,,,,,,,,,,,,,,,,
123,"65 Fish, Tank 19",3,65.19.3,,072418JMR2F,F09,16.27,1,,072518JMR2H,B09,27.84,27.84,22.16,1,,,,59,,,,,,,,,,,,,,,,,,,
123,"65 Fish, Tank 19",3,65.19.3,,072418JMR2F,G09,16.23,1,,072518JMR2H,C09,28.27,28.27,21.73,1,,,,59,,,,,,,,,,,,,,,,,,,
123,"65 Fish, Tank 19",3,65.19.3,,072418JMR2F,H09,16.84,1,,072518JMR2H,D09,28.01,28.01,21.99,1,,,,59,,,,,,,,,,,,,,,,,,,
123,"65 Fish, Tank 19",3,65.19.3,,,,,,,072518JMR2H,E09,27.94,27.94,22.06,1,,,,59,,,,,,,,,,,,,,,,,,,
123,"65 Fish, Tank 19",3,65.19.3,,,,,,,072518JMR2H,F09,28.28,28.28,21.72,1,,,,59,,,,,,,,,,,,,,,,,,,
123,"65 Fish, Tank 19",3,65.19.3,,,,,,,072518JMR2H,G09,28.12,28.12,21.88,1,,,,59,,,,,,,,,,,,,,,,,,,
123,"65 Fish, Tank 19",3,65.19.3,,,,,,,072518JMR2H,H09,28.27,28.27,21.73,1,,,,59,,,,,,,,,,,,,,,,,,,
124,"65 Fish, Tank 19",4,65.19.4,139,072418JMR4F,E09,16.46,1, 4/4,072618JMR1G,A09,29.66,29.66,20.34,1,8/8,20.80,0.43,139,,,,,,,,,,,,,,,,,,,
124,"65 Fish, Tank 19",4,65.19.4,,072418JMR4F,F09,16.62,1,,072618JMR1G,B09,29.05,29.05,20.95,1,,,,139,,,,,,,,,,,,,,,,,,,
124,"65 Fish, Tank 19",4,65.19.4,,072418JMR4F,G09,16.61,1,,072618JMR1G,C09,29,29,21.00,1,,,,139,,,,,,,,,,,,,,,,,,,
124,"65 Fish, Tank 19",4,65.19.4,,072418JMR4F,H09,17.3,1,,072618JMR1G,D09,29.39,29.39,20.61,1,,,,139,,,,,,,,,,,,,,,,,,,
124,"65 Fish, Tank 19",4,65.19.4,,,,,,,072618JMR1G,E09,28.75,28.75,21.25,1,,,,139,,,,,,,,,,,,,,,,,,,
124,"65 Fish, Tank 19",4,65.19.4,,,,,,,072618JMR1G,F09,28.71,28.71,21.29,1,,,,139,,,,,,,,,,,,,,,,,,,
124,"65 Fish, Tank 19",4,65.19.4,,,,,,,072618JMR1G,G09,29.03,29.03,20.97,1,,,,139,,,,,,,,,,,,,,,,,,,
124,"65 Fish, Tank 19",4,65.19.4,,,,,,,072618JMR1G,H09,30.02,30.02,19.98,1,,,,139,,,,,,,,,,,,,,,,,,,
125,"65 Fish, Tank 19",5,65.19.5,29,072418JMR1G,A09,16.91,1, 4/4,072518JMR1H,A09,27.83,27.83,22.17,1,8/8,22.27,0.12,29,,,,,,,,,,,,,,,,,,,
125,"65 Fish, Tank 19",5,65.19.5,,072418JMR1G,B09,16.21,1,,072518JMR1H,B09,27.72,27.72,22.28,1,,,,29,,,,,,,,,,,,,,,,,,,
125,"65 Fish, Tank 19",5,65.19.5,,072418JMR1G,C09,16.22,1,,072518JMR1H,C09,27.59,27.59,22.41,1,,,,29,,,,,,,,,,,,,,,,,,,
125,"65 Fish, Tank 19",5,65.19.5,,072418JMR1G,D09,16.27,1,,072518JMR1H,D09,27.79,27.79,22.21,1,,,,29,,,,,,,,,,,,,,,,,,,
125,"65 Fish, Tank 19",5,65.19.5,,,,,,,072518JMR1H,E09,27.53,27.53,22.47,1,,,,29,,,,,,,,,,,,,,,,,,,
125,"65 Fish, Tank 19",5,65.19.5,,,,,,,072518JMR1H,F09,27.9,27.9,22.10,1,,,,29,,,,,,,,,,,,,,,,,,,
125,"65 Fish, Tank 19",5,65.19.5,,,,,,,072518JMR1H,G09,27.68,27.68,22.32,1,,,,29,,,,,,,,,,,,,,,,,,,
125,"65 Fish, Tank 19",5,65.19.5,,,,,,,072518JMR1H,H09,27.77,27.77,22.23,1,,,,29,,,,,,,,,,,,,,,,,,,
126,"65 Fish, Tank 20",1,65.20.1,147,072418JMR4G,A07,16.36,1, 4/4,072618JMR1H,A07,30.08,30.08,19.92,1,8/8,20.06,0.16,147,,,,,,,,,,,,,,,,,,,
126,"65 Fish, Tank 20",1,65.20.1,,072418JMR4G,B07,16.46,1,,072618JMR1H,B07,30.12,30.12,19.88,1,,,,147,,,,,,,,,,,,,,,,,,,
126,"65 Fish, Tank 20",1,65.20.1,,072418JMR4G,C07,16.2,1,,072618JMR1H,C07,29.72,29.72,20.28,1,,,,147,,,,,,,,,,,,,,,,,,,
126,"65 Fish, Tank 20",1,65.20.1,,072418JMR4G,D07,16.2,1,,072618JMR1H,D07,29.96,29.96,20.04,1,,,,147,,,,,,,,,,,,,,,,,,,
126,"65 Fish, Tank 20",1,65.20.1,,,,,,,072618JMR1H,E07,29.72,29.72,20.28,1,,,,147,,,,,,,,,,,,,,,,,,,
126,"65 Fish, Tank 20",1,65.20.1,,,,,,,072618JMR1H,F07,29.85,29.85,20.15,1,,,,147,,,,,,,,,,,,,,,,,,,
126,"65 Fish, Tank 20",1,65.20.1,,,,,,,072618JMR1H,G07,29.92,29.92,20.08,1,,,,147,,,,,,,,,,,,,,,,,,,
126,"65 Fish, Tank 20",1,65.20.1,,,,,,,072618JMR1H,H07,30.16,30.16,19.84,1,,,,147,,,,,,,,,,,,,,,,,,,
127,"65 Fish, Tank 20",2,65.20.2,23,072418JMR1G,A03,16.93,1, 4/4,072518JMR1H,A03,27.77,27.77,22.23,1,8/8,22.22,0.13,23,,,,,,,,,,,,,,,,,,,
127,"65 Fish, Tank 20",2,65.20.2,,072418JMR1G,B03,17.04,1,,072518JMR1H,B03,27.87,27.87,22.13,1,,,,23,,,,,,,,,,,,,,,,,,,
127,"65 Fish, Tank 20",2,65.20.2,,072418JMR1G,C03,16.51,1,,072518JMR1H,C03,27.69,27.69,22.31,1,,,,23,,,,,,,,,,,,,,,,,,,
127,"65 Fish, Tank 20",2,65.20.2,,072418JMR1G,D03,16.99,1,,072518JMR1H,D03,27.73,27.73,22.27,1,,,,23,,,,,,,,,,,,,,,,,,,
127,"65 Fish, Tank 20",2,65.20.2,,,,,,,072518JMR1H,E03,27.7,27.7,22.30,1,,,,23,,,,,,,,,,,,,,,,,,,
127,"65 Fish, Tank 20",2,65.20.2,,,,,,,072518JMR1H,F03,27.75,27.75,22.25,1,,,,23,,,,,,,,,,,,,,,,,,,
127,"65 Fish, Tank 20",2,65.20.2,,,,,,,072518JMR1H,G03,27.67,27.67,22.33,1,,,,23,,,,,,,,,,,,,,,,,,,
127,"65 Fish, Tank 20",2,65.20.2,,,,,,,072518JMR1H,H03,28.1,28.1,21.90,1,,,,23,,,,,,,,,,,,,,,,,,,
128,"65 Fish, Tank 20",3,65.20.3,120,072418JMR3G,E10,28.49,1, 3/4,072518JMR4H,A10,N/A,50,0.00,0,0/8,0.00,N/A,120,,,,,,,,,,,,,,,,,,,
128,"65 Fish, Tank 20",3,65.20.3,,072418JMR3G,F10,30.37,0,,072518JMR4H,B10,N/A,50,0.00,0,,,,120,,,,,,,,,,,,,,,,,,,
128,"65 Fish, Tank 20",3,65.20.3,,072418JMR3G,G10,28.57,1,,072518JMR4H,C10,N/A,50,0.00,0,,,,120,,,,,,,,,,,,,,,,,,,
128,"65 Fish, Tank 20",3,65.20.3,,072418JMR3G,H10,29.98,1,,072518JMR4H,D10,N/A,50,0.00,0,,,,120,,,,,,,,,,,,,,,,,,,
128,"65 Fish, Tank 20",3,65.20.3,,,,,,,072518JMR4H,E10,N/A,50,0.00,0,,,,120,,,,,,,,,,,,,,,,,,,
128,"65 Fish, Tank 20",3,65.20.3,,,,,,,072518JMR4H,F10,N/A,50,0.00,0,,,,120,,,,,,,,,,,,,,,,,,,
128,"65 Fish, Tank 20",3,65.20.3,,,,,,,072518JMR4H,G10,N/A,50,0.00,0,,,,120,,,,,,,,,,,,,,,,,,,
128,"65 Fish, Tank 20",3,65.20.3,,,,,,,072518JMR4H,H10,N/A,50,0.00,0,,,,120,,,,,,,,,,,,,,,,,,,
129,"65 Fish, Tank 20",4,65.20.4,118,072418JMR3G,E08,17.83,1, 4/4,072518JMR4H,A08,27.09,27.09,22.91,1,8/8,22.99,0.56,118,,,,,,,,,,,,,,,,,,,
129,"65 Fish, Tank 20",4,65.20.4,,072418JMR3G,F08,17.97,1,,072518JMR4H,B08,26.85,26.85,23.15,1,,,,118,,,,,,,,,,,,,,,,,,,
129,"65 Fish, Tank 20",4,65.20.4,,072418JMR3G,G08,19.14,1,,072518JMR4H,C08,26.75,26.75,23.25,1,,,,118,,,,,,,,,,,,,,,,,,,
129,"65 Fish, Tank 20",4,65.20.4,,072418JMR3G,H08,18.05,1,,072518JMR4H,D08,26.83,26.83,23.17,1,,,,118,,,,,,,,,,,,,,,,,,,
129,"65 Fish, Tank 20",4,65.20.4,,,,,,,072518JMR4H,E08,26.61,26.61,23.39,1,,,,118,,,,,,,,,,,,,,,,,,,
129,"65 Fish, Tank 20",4,65.20.4,,,,,,,072518JMR4H,F08,26.75,26.75,23.25,1,,,,118,,,,,,,,,,,,,,,,,,,
129,"65 Fish, Tank 20",4,65.20.4,,,,,,,072518JMR4H,G08,28.45,28.45,21.55,1,,,,118,,,,,,,,,,,,,,,,,,,
129,"65 Fish, Tank 20",4,65.20.4,,,,,,,072518JMR4H,H08,26.75,26.75,23.25,1,,,,118,,,,,,,,,,,,,,,,,,,
130,"65 Fish, Tank 20",5,65.20.5,14,072418JMR1F,E04,17.04,1, 4/4,072518JMR1G,A04,28.03,28.03,21.97,1,8/8,21.75,0.34,14,,,,,,,,,,,,,,,,,,,
130,"65 Fish, Tank 20",5,65.20.5,,072418JMR1F,F04,17.02,1,,072518JMR1G,B04,28.27,28.27,21.73,1,,,,14,,,,,,,,,,,,,,,,,,,
130,"65 Fish, Tank 20",5,65.20.5,,072418JMR1F,G04,16.98,1,,072518JMR1G,C04,27.98,27.98,22.02,1,,,,14,,,,,,,,,,,,,,,,,,,
130,"65 Fish, Tank 20",5,65.20.5,,072418JMR1F,H04,17.11,1,,072518JMR1G,D04,28.13,28.13,21.87,1,,,,14,,,,,,,,,,,,,,,,,,,
130,"65 Fish, Tank 20",5,65.20.5,,,,,,,072518JMR1G,E04,28.07,28.07,21.93,1,,,,14,,,,,,,,,,,,,,,,,,,
130,"65 Fish, Tank 20",5,65.20.5,,,,,,,072518JMR1G,F04,28.15,28.15,21.85,1,,,,14,,,,,,,,,,,,,,,,,,,
130,"65 Fish, Tank 20",5,65.20.5,,,,,,,072518JMR1G,G04,28.29,28.29,21.71,1,,,,14,,,,,,,,,,,,,,,,,,,
130,"65 Fish, Tank 20",5,65.20.5,,,,,,,072518JMR1G,H04,29.1,29.1,20.90,1,,,,14,,,,,,,,,,,,,,,,,,,
131,"65 Fish, Tank 21",1,65.21.1,86,072418JMR3F,A06,16.6,1, 4/4,072518JMR3H,A06,32,32,18.00,1,8/8,18.13,0.17,86,,,,,,,,,,,,,,,,,,,
131,"65 Fish, Tank 21",1,65.21.1,,072418JMR3F,B06,16.38,1,,072518JMR3H,B06,32.04,32.04,17.96,1,,,,86,,,,,,,,,,,,,,,,,,,
131,"65 Fish, Tank 21",1,65.21.1,,072418JMR3F,C06,16.24,1,,072518JMR3H,C06,31.68,31.68,18.32,1,,,,86,,,,,,,,,,,,,,,,,,,
131,"65 Fish, Tank 21",1,65.21.1,,072418JMR3F,D06,16.6,1,,072518JMR3H,D06,32.1,32.1,17.90,1,,,,86,,,,,,,,,,,,,,,,,,,
